trade_id,timestamp_entry,timestamp_exit,side,setup_type,family_id,family_name,entry_reason,exit_reason,entry_price,exit_price,qty,gross_pnl,net_pnl,fees,slippage_cost,R_multiple,holding_time,holding_time_minutes,MFE,MAE,trend_regime,vol_regime,pre_rsi,pre_atr,pre_vwap_distance
FAM_0084_oos_00000,2025-01-28T19:01:00+00:00,2025-01-28T19:04:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,37959.56116121216,38111.9035777433,1.0,152.3424165311444,121.91383063556222,30.428585895582184,11.410719710843319,2.60233056580257,0:03:00,3.0,166.14277078783925,-28.54174021216022,uptrend,high_vol,76.62912344778456,58.540762857142646,0.011817830460954436
FAM_0084_oos_00001,2025-01-28T19:13:00+00:00,2025-01-28T19:15:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,38113.37094621971,38258.41866161262,1.0,145.0477153929096,114.49899954977667,30.54871584313293,11.455768441174849,2.5972262246856097,0:02:00,2.0,175.96313978029502,-26.279644219706825,uptrend,high_vol,85.8956238128223,55.84716264285765,0.008102357968506203
FAM_0084_oos_00002,2025-01-28T19:33:00+00:00,2025-01-28T19:35:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,38342.739589356155,38485.609131587444,1.0,142.8695422312885,112.13820274291106,30.73133948837744,11.52425230814154,2.5951246686763505,0:02:00,2.0,203.12068864384491,-27.376672356156632,uptrend,high_vol,64.52329978686194,55.05305542857189,0.0013802576344390893
FAM_0084_oos_00003,2025-01-28T19:46:00+00:00,2025-01-28T19:50:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,stop,38543.784230529505,38429.036670145935,1.0,-114.74756038357009,-145.53668874384027,30.789128360270173,11.545923135101315,-1.8952208999870381,0:04:00,4.0,41.21252447049483,-116.77381652950862,uptrend,high_vol,78.91429543402326,60.54574449999979,0.00270028591406053
FAM_0084_oos_00004,2025-01-28T20:07:00+00:00,2025-01-28T20:13:00+00:00,short,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,38380.933109333055,38262.95784998026,1.0,117.97525935279555,87.31770296907023,30.657556383725325,11.496583643896997,2.574757961362907,0:06:00,6.0,-13.676684666948859,148.6663483330558,uptrend,low_vol,37.52039137674973,45.81994157142929,0.0033671409047821175
FAM_0084_oos_00005,2025-01-28T21:29:00+00:00,2025-01-28T21:54:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,time,38319.89507919356,38330.45210262005,1.0,10.557023426496016,-20.10311544622943,30.660138872725447,11.497552077272042,0.22708817520711913,0:25:00,25.0,100.38043980644579,-81.41382319355762,uptrend,low_vol,63.52579255762429,46.48865321428665,0.0027020770091616153
FAM_0084_oos_00006,2025-01-29T01:36:00+00:00,2025-01-29T01:41:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,37287.3527280696,37421.113496543745,1.0,133.76076847414515,103.87738198429982,29.883386489845336,11.206269933692,2.591244133925737,0:05:00,5.0,148.0487889303986,-30.364300069602905,uptrend,high_vol,70.3975007227155,51.62028799999877,0.03070281236895977
FAM_0084_oos_00007,2025-01-29T01:54:00+00:00,2025-01-29T02:19:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,time,37469.85929494885,37549.2292046349,1.0,79.36990968605096,49.362274286217456,30.007635399833504,11.252863274937562,1.883941792894433,0:25:00,25.0,102.00346005114989,-42.49059494885296,uptrend,low_vol,65.97025124325859,42.12970378571273,0.025223430404513067
FAM_0084_oos_00008,2025-01-29T02:28:00+00:00,2025-01-29T02:51:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,stop,37680.46978578445,37585.52888926408,1.0,-94.94089652036928,-125.04729599038869,30.10639947001941,11.28989980125728,-1.9136546782537687,0:23:00,23.0,115.83834221554571,-115.03746878445236,uptrend,low_vol,92.70038179855908,49.61234521428404,0.019340548206829213
FAM_0084_oos_00009,2025-01-29T03:16:00+00:00,2025-01-29T03:28:00+00:00,long,range_breakout,FAM_0084,liquidity_sweep_reclaim_range_breakout_fixed_stop_fixed_tp_0084,range_breakout,tp,37717.81084710361,37855.399627021,1.0,137.588779917387,107.35949572773715,30.229284189649846,11.335981571118692,2.5929716115781805,0:12:00,12.0,146.80977289639122,-26.27406110361335,uptrend,high_vol,62.14643343071768,53.06220064285714,0.018033903350315753
