trade_id,timestamp_entry,timestamp_exit,side,setup_type,family_id,family_name,entry_reason,exit_reason,entry_price,exit_price,qty,gross_pnl,net_pnl,fees,slippage_cost,R_multiple,holding_time,holding_time_minutes,MFE,MAE,trend_regime,vol_regime,pre_rsi,pre_atr,pre_vwap_distance
FAM_0043_oos_00010,2025-01-29T07:39:00+00:00,2025-01-29T07:40:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37103.903093751454,37164.62932756272,1.0,60.72623381126323,31.018820842737558,29.70741296852567,11.140279863197126,1.2089969126072386,0:01:00,1.0,71.44165924854315,-7.07026275145472,uptrend,low_vol,65.45595274407567,50.228609499999685,0.03471514632160381
FAM_0043_oos_00011,2025-01-29T07:54:00+00:00,2025-01-29T08:04:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37237.743735836804,37310.001459802574,1.0,72.2577239657694,42.43862588751365,29.819098078255752,11.182161779345906,1.2250994475544887,0:10:00,10.0,85.26335016319354,-51.36786983680213,uptrend,high_vol,65.61973071036121,58.98110892857169,0.031096006079981833
FAM_0043_oos_00012,2025-01-29T08:21:00+00:00,2025-01-29T08:26:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37383.18123819031,37446.45862854717,1.0,63.27739035685954,33.34553441016455,29.93185594669499,11.224445980010621,1.2123653470704279,0:05:00,5.0,70.30940480969002,-44.1202251903087,uptrend,low_vol,75.9594630995523,52.19333471428503,0.027772615643677685
FAM_0043_oos_00013,2025-01-29T08:41:00+00:00,2025-01-29T08:42:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37546.41823906815,37609.87485371096,1.0,63.4566146428042,33.39409740569255,30.062517237111646,11.273443963916867,1.2122143789150064,0:01:00,1.0,82.36032693184825,-27.0941840681553,uptrend,low_vol,71.53049444136715,52.34768350000013,0.02305784959614971
FAM_0043_oos_00014,2025-01-29T08:56:00+00:00,2025-01-29T08:58:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37834.61801755141,37900.1516715879,1.0,65.53365403648786,35.23974616083214,30.29390787565572,11.360215453370895,1.214616604871176,0:02:00,2.0,125.67608844859205,-11.791839551406156,uptrend,high_vol,81.04366571609951,53.954189142856194,0.01503686150691678
FAM_0043_oos_00015,2025-01-29T09:13:00+00:00,2025-01-29T09:15:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,38000.8794190213,37936.67533266101,1.0,-64.20408636028878,-94.5791082609617,30.375021900672927,11.390633212752347,-1.206993646629154,0:02:00,2.0,28.81675997869752,-98.0772850213034,uptrend,low_vol,63.18673827399369,53.19339214285719,0.011015468072622462
FAM_0043_oos_00016,2025-01-29T09:47:00+00:00,2025-01-29T09:50:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,38033.76029141246,38086.987643468725,1.0,53.22735205626668,22.779052882314204,30.448299173952478,11.41811219023218,1.1920360702302433,0:03:00,3.0,58.97699358754471,-28.766607412457233,uptrend,low_vol,69.84557340611858,44.652467642857246,0.01027296932292395
FAM_0043_oos_00017,2025-01-29T12:17:00+00:00,2025-01-29T12:25:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37455.46353190825,37388.034039395374,1.0,-67.42949251287791,-97.36689154139937,29.93739902852145,11.226524635695544,-1.1998043770641083,0:08:00,8.0,51.052187091750966,-97.42083390825428,uptrend,high_vol,64.76828789302579,56.20040550000028,0.025453432795618836
FAM_0043_oos_00018,2025-01-29T13:44:00+00:00,2025-01-29T13:47:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37057.06565118875,36991.12713529324,1.0,-65.93851589551196,-95.55779301010475,29.619277114592794,11.107228917972298,-1.2010854656992471,0:03:00,3.0,51.53284381124831,-85.6138361887497,uptrend,high_vol,89.7084700800718,54.89910399999956,0.036337332641666074
FAM_0043_oos_00019,2025-01-29T14:22:00+00:00,2025-01-29T14:28:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37097.480613523905,37031.61954106345,1.0,-65.86107246045867,-95.51271252229361,29.651640061834943,11.119365023188104,-1.2013362674854429,0:06:00,6.0,46.984425476097385,-98.52035452390555,uptrend,high_vol,64.42736662658267,54.823178357141714,0.035560706655190864
FAM_0043_oos_00020,2025-01-29T14:57:00+00:00,2025-01-29T14:58:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37265.77891548305,37332.43461889871,1.0,66.65570341565763,36.81641800190492,29.839285413752705,11.189732030157264,1.2176847711179597,0:01:00,1.0,79.56454951694468,-19.965662483053165,uptrend,high_vol,56.76122168581896,54.739703571428564,0.030082910015150933
FAM_0043_oos_00021,2025-01-29T15:17:00+00:00,2025-01-29T15:20:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37562.121373185,37500.999212854,1.0,-61.12216033099685,-91.14740856541245,30.025248234415603,11.25946808790585,-1.2115138854174377,0:03:00,3.0,36.4902858150017,-55.80285118499887,uptrend,low_vol,74.35111409329846,50.451060500000104,0.023202466277134765
FAM_0043_oos_00022,2025-01-29T16:29:00+00:00,2025-01-29T16:31:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37661.4847294531,37601.07330739163,1.0,-60.41142206147197,-90.51644527620985,30.10502321473789,11.28938370552671,-1.2132930592233435,0:02:00,2.0,58.581180546898395,-56.72108445310005,uptrend,low_vol,64.09001183705982,49.79128628571353,0.019740149357228176
FAM_0043_oos_00023,2025-01-29T19:22:00+00:00,2025-01-29T19:24:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,36952.03200650495,36888.55986500809,1.0,-63.47214149686624,-93.00837824547146,29.536236748605216,11.076088780726955,-1.2050696024426377,0:02:00,2.0,25.614073495045886,-67.72358950495254,uptrend,high_vol,72.82287936476817,52.67093399999898,0.0398284475646619
FAM_0043_oos_00024,2025-01-29T19:42:00+00:00,2025-01-29T19:48:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37046.21766023416,37113.82645568514,1.0,67.60879545098578,37.944777804618056,29.66401764636772,11.124006617387895,1.2195631174503985,0:06:00,6.0,81.38523776584043,-15.660960234155937,uptrend,high_vol,77.39823323862474,55.436897428571164,0.0355590650128053
FAM_0043_oos_00025,2025-01-29T20:26:00+00:00,2025-01-29T20:27:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37485.8045593798,37543.179734588484,1.0,57.375175208682776,27.363581491095463,30.011593717587314,11.254347644095242,1.2020034894144207,0:01:00,1.0,74.75372762019833,-10.78066837980441,uptrend,low_vol,60.21105813197253,47.73295228571442,0.024125237089029195
FAM_0043_oos_00026,2025-01-29T20:47:00+00:00,2025-01-29T20:48:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37632.1538824859,37706.88242325313,1.0,74.7285407672316,44.592926244935995,30.135614522295615,11.300855445860856,1.2271089927827745,0:01:00,1.0,117.96478951409517,-35.62018248590175,uptrend,high_vol,58.50945041050084,60.89804671428491,0.01892230050977304
FAM_0043_oos_00027,2025-01-29T21:05:00+00:00,2025-01-29T21:06:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37705.690432314055,37774.65354809034,1.0,68.96311577628512,38.770978184123365,30.19213759216176,11.32205159706066,1.2197656833084973,0:01:00,1.0,100.37754968594527,-15.913674314055243,uptrend,high_vol,69.2643371049209,56.538002928570286,0.016995722039623504
FAM_0043_oos_00028,2025-01-29T21:48:00+00:00,2025-01-29T21:52:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,38022.436702128805,38085.67840335198,1.0,63.24170122317446,32.798455180982145,30.443246042192314,11.416217265822118,1.2106235836255224,0:04:00,4.0,95.12872887119738,-26.159998128801817,uptrend,low_vol,93.30543147223747,52.23894700000009,0.0102542857843716
FAM_0043_oos_00029,2025-01-30T02:00:00+00:00,2025-01-30T02:04:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36981.3376926986,37058.79929554191,1.0,77.46160284330836,47.84554804801215,29.616054795296204,11.106020548236076,1.2316040473660779,0:04:00,4.0,101.6511013013951,-7.8293886985993595,uptrend,high_vol,78.33531914949693,62.89489142856993,0.03811569171386847
FAM_0043_oos_00030,2025-01-30T02:22:00+00:00,2025-01-30T02:23:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37063.32064729745,37126.388238766864,1.0,63.067591469414765,33.39170791498904,29.675883554425724,11.128456332909648,1.2128845020339623,0:01:00,1.0,124.8941307025525,-12.213747297450027,uptrend,high_vol,63.71789935881468,51.99801907142838,0.034723273502621214
FAM_0043_oos_00031,2025-01-30T02:51:00+00:00,2025-01-30T02:52:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37316.069309910854,37361.34520357108,1.0,45.27589366022585,15.404927854833076,29.87096580539277,11.20161217702229,1.1745888361485275,0:01:00,1.0,84.5534640891492,-15.91006491085136,uptrend,low_vol,85.72319926105095,38.5461637857131,0.027817885782957158
FAM_0043_oos_00032,2025-01-30T03:20:00+00:00,2025-01-30T03:24:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37512.697067651054,37591.66628726858,1.0,78.96921961752378,48.92747427555592,30.04174534196785,11.265654503237943,1.232015473535452,0:04:00,4.0,121.88000434894639,-23.224947651055118,uptrend,high_vol,57.78951746294988,64.09758749999934,0.02245785694920449
FAM_0043_oos_00033,2025-01-30T03:45:00+00:00,2025-01-30T03:47:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37658.0634403367,37713.51312498375,1.0,55.44968464705016,25.301054020921978,30.148630626128185,11.305736484798068,1.197782784595096,0:02:00,2.0,70.241307663302,-19.450446336697496,uptrend,low_vol,70.46800339724973,46.293606285714695,0.01886485350957073
FAM_0043_oos_00034,2025-01-30T04:28:00+00:00,2025-01-30T04:32:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37707.61254558781,37638.04724384669,1.0,-69.56530174111685,-99.70356565689065,30.138263915773795,11.301848968415174,-1.1971735164035096,0:04:00,4.0,33.13123441219068,-79.55375358780293,uptrend,high_vol,61.95651660554239,58.10795242857057,0.018106520207280208
FAM_0043_oos_00035,2025-01-30T04:58:00+00:00,2025-01-30T04:59:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37720.56899276341,37780.18772419446,1.0,59.618731431051856,29.41842874426871,30.200302686783147,11.32511350754368,1.2054037690564314,0:01:00,1.0,68.78142623659369,-14.968603763409192,uptrend,low_vol,67.03564683831853,49.45955285714341,0.01709738336820705
FAM_0043_oos_00036,2025-01-30T07:57:00+00:00,2025-01-30T07:58:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36670.49724162381,36735.67688773106,1.0,65.17964610725176,35.81717645550981,29.362469651741947,11.01092611940323,1.2170905303632447,0:01:00,1.0,81.25021937619022,-23.312984623808006,uptrend,high_vol,68.74967663057741,53.553654785713924,0.04699439218153194
FAM_0043_oos_00037,2025-01-30T08:41:00+00:00,2025-01-30T08:47:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,36684.59022025355,36625.46619592754,1.0,-59.12402432601084,-88.44804689248328,29.324022566472436,10.996508462427164,-1.212701443028748,0:06:00,6.0,45.90407074645191,-80.07983425354905,uptrend,low_vol,57.040614281513044,48.75398200000044,0.046412249275808865
FAM_0043_oos_00038,2025-01-30T09:03:00+00:00,2025-01-30T09:09:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36768.717690481506,36833.396027027426,1.0,64.67833654591959,35.23749105891602,29.440845487003575,11.040317057626341,1.2161015274512899,0:06:00,6.0,81.38884251849231,-18.447756481502438,uptrend,high_vol,79.91865834004167,53.18498092857148,0.04364094918744779
FAM_0043_oos_00039,2025-01-30T09:50:00+00:00,2025-01-30T09:53:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36882.5431937463,36954.30171095313,1.0,71.7585172068284,42.22377924494863,29.534737961879767,11.075526735704914,1.2253322983068875,0:03:00,3.0,128.4354432537002,-18.018372746300884,uptrend,high_vol,59.86714585672697,58.56249550000108,0.03926453307952245
FAM_0043_oos_00040,2025-01-30T10:07:00+00:00,2025-01-30T10:13:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,37138.2151147827,37078.356272932164,1.0,-59.85884185053874,-89.54547040562468,29.686628555085946,11.13248570815723,-1.2126937156340711,0:06:00,6.0,52.278992217296036,-100.71054978269967,uptrend,low_vol,78.45602997778306,49.36023092857223,0.03310662019509875
FAM_0043_oos_00041,2025-01-30T10:31:00+00:00,2025-01-30T10:34:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37168.646305776754,37232.1300241531,1.0,63.48371837634477,33.72340784437283,29.760310531971943,11.160116449489477,1.2132512762889878,0:03:00,3.0,80.66197822324466,-20.704823776752164,uptrend,high_vol,70.79698595097919,52.32528464285757,0.03218532896262589
FAM_0043_oos_00042,2025-01-30T10:48:00+00:00,2025-01-30T10:50:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37300.54884319,37347.934276913875,1.0,47.385433723873575,17.526040475832026,29.85939324804155,11.19727246801558,1.180422443198589,0:02:00,2.0,68.13337881000189,-13.241098190002958,uptrend,low_vol,67.42274935497535,40.14277599999956,0.028690621855026202
FAM_0043_oos_00043,2025-01-30T14:09:00+00:00,2025-01-30T14:10:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36546.583399335104,36602.18869400964,1.0,55.60529467453307,26.345785837195173,29.259508837337897,10.97231581400171,1.2013626485932811,0:01:00,1.0,136.0145936648987,-9.79600633510563,uptrend,low_vol,75.37692085143844,46.28518685714256,0.04851741019311792
FAM_0043_oos_00044,2025-01-30T14:32:00+00:00,2025-01-30T14:34:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,36821.450212173455,36874.08833989673,1.0,52.63812772327219,23.15991230244412,29.47821542082807,11.054330782810528,1.1944686963333413,0:02:00,2.0,82.01450282654696,-17.305631173454458,uptrend,low_vol,65.4286287136697,44.06823542857247,0.042343870636599334
FAM_0043_oos_00045,2025-01-30T14:53:00+00:00,2025-01-30T14:54:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37039.3326766415,37094.61330220073,1.0,55.28062555922952,25.62704716769263,29.65357839153689,11.120091896826334,1.1992709909089077,0:01:00,1.0,76.0165313585021,-19.43157164150034,uptrend,low_vol,72.98998601940582,46.09519114285753,0.03586227347412471
FAM_0043_oos_00046,2025-01-30T15:21:00+00:00,2025-01-30T15:22:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37197.91079679205,37276.32564078849,1.0,78.41484399644105,48.625149421408835,29.789694575032218,11.171135465637082,1.2321286538018472,0:01:00,1.0,118.35920320794685,-24.452151792051154,uptrend,high_vol,64.80353817926073,63.64176642857274,0.030621368326469407
FAM_0043_oos_00047,2025-01-30T15:40:00+00:00,2025-01-30T15:41:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37489.660559693104,37549.811214830515,1.0,60.15065513741138,30.13486642760193,30.015788709809446,11.255920766178543,1.2069636810695243,0:01:00,1.0,108.32607730689779,-20.94294269310194,uptrend,low_vol,81.09552697191535,49.836342285712554,0.022883392727460396
FAM_0043_oos_00048,2025-01-30T16:22:00+00:00,2025-01-30T16:24:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37653.86099706475,37716.10498806545,1.0,62.24399100069422,32.09600460664214,30.14798639405208,11.30549489776953,1.2100049921485871,0:02:00,2.0,103.65287593525136,-11.600079064752208,uptrend,low_vol,67.91329469776935,51.441102642856485,0.01865002286967002
FAM_0043_oos_00049,2025-01-30T16:57:00+00:00,2025-01-30T16:58:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37971.53090440435,38043.668896610325,1.0,72.13799220597139,41.731912285565514,30.406079920405872,11.402279970152202,1.2232212996511962,0:01:00,1.0,88.82605759564467,-24.4422724043543,uptrend,high_vol,74.81250425690779,58.97378685714388,0.009955373855893913
FAM_0043_oos_00050,2025-01-30T17:38:00+00:00,2025-01-30T17:39:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37939.5605925768,38008.58043599005,1.0,69.01984341324714,38.64058700182041,30.37925641142674,11.392221154285027,1.2192688982828819,0:01:00,1.0,97.97848642319877,-8.511776576800912,uptrend,low_vol,83.43643413117411,56.60756500000103,0.010888835940436555
FAM_0043_oos_00051,2025-01-30T20:05:00+00:00,2025-01-30T20:12:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37357.524254219905,37417.81421223238,1.0,60.2899580124722,30.379822625891283,29.910135386580915,11.216300769967843,1.2075652761945177,0:07:00,7.0,99.31148278009641,-35.516895219901926,uptrend,low_vol,63.49784298963744,49.92687285714315,0.027074586166414675
FAM_0043_oos_00052,2025-01-30T20:44:00+00:00,2025-01-30T20:45:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37297.443982530756,37369.230419256906,1.0,71.78643672614999,41.91976696543492,29.866669760715066,11.20000116026815,1.2243808877389284,0:01:00,1.0,103.28378446924035,-18.679881530755665,uptrend,high_vol,74.05030964499075,58.630804714286306,0.027378767102225064
FAM_0043_oos_00053,2025-01-30T21:01:00+00:00,2025-01-30T21:02:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37537.164149162854,37588.13911787231,1.0,50.97496870945906,20.924847402644996,30.050121306814066,11.268795490055275,1.1885208001048517,0:01:00,1.0,76.68873383714526,-27.145643162853958,uptrend,low_vol,79.65873449156705,42.88942078571407,0.02128574804157832
FAM_0043_oos_00054,2025-01-30T21:37:00+00:00,2025-01-30T21:39:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37631.31420755356,37692.33480274267,1.0,61.02059518911119,30.8911355849927,30.12945960411849,11.298547351544435,1.2080514577707966,0:02:00,2.0,113.65827144643845,-19.2716365535598,uptrend,high_vol,69.67424150959997,50.51158607142757,0.01934821257385243
FAM_0043_oos_00055,2025-01-30T21:54:00+00:00,2025-01-30T22:03:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37795.572224560856,37876.50426463196,1.0,80.93204007110762,50.6632094754305,30.268830595677123,11.350811473378922,1.2334015162268506,0:09:00,9.0,112.34007243914675,-12.541823560852208,uptrend,high_vol,57.20966178391998,65.61694549999967,0.015237828805219443
FAM_0043_oos_00056,2025-01-30T22:17:00+00:00,2025-01-30T22:19:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37930.903462202004,38011.158298480725,1.0,80.25483627872018,49.878011574447086,30.37682470427309,11.391309264102409,1.2324293955473207,0:02:00,2.0,110.79396679799538,-20.53772420200403,uptrend,high_vol,58.991277144033184,65.11921621428597,0.010941956228458758
FAM_0043_oos_00057,2025-01-30T22:33:00+00:00,2025-01-30T22:34:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,stop,38095.19036454146,38041.939894813746,1.0,-53.25046972771088,-83.70532183145296,30.454852103742084,11.420569538903282,-1.2320450782108725,0:01:00,1.0,54.70777045854629,-56.25779154145857,uptrend,low_vol,65.56327788273924,43.221202428572724,0.007026550724027131
FAM_0043_oos_00058,2025-01-30T22:52:00+00:00,2025-01-30T22:53:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,38273.61784664975,38317.772739499596,1.0,44.154892849845055,13.518336615385312,30.636556234459743,11.488708587922403,1.1679451497630875,0:01:00,1.0,68.95782435024739,-20.709806649749225,uptrend,low_vol,85.11016750502684,37.805622000000376,0.0020289647306962286
FAM_0043_oos_00059,2025-01-31T01:54:00+00:00,2025-01-31T01:58:00+00:00,long,range_breakout,FAM_0043,vwap_reversion_range_breakout_fixed_stop_fixed_tp_0043,range_breakout,tp,37936.53361459821,37993.758408217735,1.0,57.22479361952719,26.852676810400816,30.372116809126375,11.38954380342239,1.2004302400899036,0:04:00,4.0,64.89669540179602,-9.244678598210157,uptrend,low_vol,66.69750836843717,47.670236642856516,0.01089514446029112
