trade_id,timestamp_entry,timestamp_exit,side,setup_type,family_id,family_name,entry_reason,exit_reason,entry_price,exit_price,qty,gross_pnl,net_pnl,fees,slippage_cost,R_multiple,holding_time,holding_time_minutes,MFE,MAE,trend_regime,vol_regime,pre_rsi,pre_atr,pre_vwap_distance
FAM_0077_oos_00030,2025-02-01T13:31:00+00:00,2025-02-01T13:45:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,39268.38673360385,39148.55973065523,1.0,-119.82700294862298,-151.1937815343266,31.366778585703635,11.762541969638864,-1.8927717491803804,0:14:00,14.0,68.95420639614895,-172.16775260385475,uptrend,high_vol,62.67602392696606,63.30768778571343,0.022597831839824653
FAM_0077_oos_00031,2025-02-02T00:03:00+00:00,2025-02-02T00:14:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,39636.906584291006,39795.6257556846,1.0,158.7191713935972,126.94615845760697,31.773012935990245,11.914879850996343,2.6021209298920427,0:11:00,11.0,181.6445357089906,-28.83142629100621,uptrend,low_vol,82.87449911628872,60.99607807142924,0.03242389117032587
FAM_0077_oos_00032,2025-02-02T00:46:00+00:00,2025-02-02T00:56:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,39982.4710791912,40133.25878885337,1.0,150.7877096621669,118.74141771494907,32.046291947217824,12.017359480206686,2.596329613870895,0:10:00,10.0,173.20205480879667,-23.104839191197243,uptrend,high_vol,62.65347355985149,58.077259857141016,0.04102936409891391
FAM_0077_oos_00033,2025-02-02T01:19:00+00:00,2025-02-02T01:34:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,time,40243.507811828655,40183.40202643385,1.0,-60.105785394807754,-92.27654933011276,32.170763935305004,12.064036475739377,-1.1910314789052734,0:15:00,15.0,81.23246717134316,-89.30655282865337,uptrend,low_vol,78.55154455427562,50.4653205714281,0.046878059310537755
FAM_0077_oos_00034,2025-02-02T01:45:00+00:00,2025-02-02T01:53:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,40312.6683653558,40199.33708427238,1.0,-113.33128108341771,-145.53608326326898,32.20480217985127,12.076800817444228,-1.9011686969295893,0:08:00,8.0,80.29185464420152,-115.9338813557988,uptrend,high_vol,70.45341618213465,59.61137550000058,0.04872467198590776
FAM_0077_oos_00035,2025-02-02T07:01:00+00:00,2025-02-02T07:16:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,time,40188.05424504115,40298.68729005,1.0,110.63304500884988,78.4383483948134,32.19469661403647,12.073011230263674,1.7800310920736575,0:15:00,15.0,120.2618679588486,-57.41545404115459,uptrend,high_vol,69.47679307276925,62.1523104285708,0.04560184114477667
FAM_0077_oos_00036,2025-02-02T07:27:00+00:00,2025-02-02T07:29:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40279.223176329855,40429.73125947122,1.0,150.5080831413652,118.22450136704478,32.28358177432043,12.106343165370161,2.5954069328735487,0:02:00,2.0,171.63839067014487,-39.89838032985426,uptrend,high_vol,72.57874873841476,57.99016764285677,0.04766123341354402
FAM_0077_oos_00037,2025-02-02T07:47:00+00:00,2025-02-02T07:52:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40617.324326896305,40755.49600250256,1.0,138.1716756062524,105.62254747449285,32.549128131759545,12.20592304940983,2.5855851459192545,0:05:00,5.0,145.3849621036934,-34.86702089630853,uptrend,low_vol,72.55967665946699,53.43922857142752,0.055647605696641296
FAM_0077_oos_00038,2025-02-02T08:04:00+00:00,2025-02-02T08:19:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40889.156593621,41027.899152617596,1.0,138.7425589965933,105.97573669809785,32.766822298495434,12.287558361935789,2.58530669740158,0:15:00,15.0,157.04598237900063,-43.37557662100153,uptrend,low_vol,89.86339082986841,53.66580264285637,0.06065625255989592
FAM_0077_oos_00039,2025-02-02T08:30:00+00:00,2025-02-02T08:40:00+00:00,short,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40915.95972829355,40773.39384739975,1.0,142.5658808938024,109.89013946352506,32.67574143027732,12.253403036353994,2.5889518436528896,0:10:00,10.0,-35.780235706450185,164.6387242935525,uptrend,low_vol,40.153281680627764,55.067026928573405,0.0599888324934411
